avg,date,type
17,2020-05-25,唐山
18,2020-05-26,唐山
20,2020-05-27,唐山
21,2020-05-28,唐山
22,2020-05-29,唐山
22,2020-05-30,唐山
22,2020-05-31,唐山
23,2020-06-01,唐山
23,2020-06-02,唐山
23,2020-06-03,唐山
25,2020-06-04,唐山
25,2020-06-05,唐山
27,2020-06-06,唐山
26,2020-06-07,唐山
28,2020-06-08,唐山
28,2020-06-09,唐山
28,2020-06-10,唐山
30,2020-06-11,唐山
30,2020-06-12,唐山
30,2020-06-13,唐山
30,2020-06-14,唐山
31,2020-06-15,唐山
31,2020-06-16,唐山
31,2020-06-17,唐山
31,2020-06-18,唐山
30,2020-06-19,唐山
31,2020-06-20,唐山
32,2020-06-21,唐山
32,2020-06-22,唐山
34,2020-06-23,唐山
36,2020-06-24,唐山
38,2020-06-25,唐山
40,2020-06-26,唐山
40,2020-06-27,唐山
40,2020-06-28,唐山
40,2020-06-29,唐山
39,2020-06-30,唐山
40,2020-07-01,唐山
40,2020-07-02,唐山
39,2020-07-03,唐山
39,2020-07-04,唐山
38,2020-07-05,唐山
40,2020-07-06,唐山
40,2020-07-07,唐山
42,2020-07-08,唐山
3,2020-05-08,秦皇岛
3,2020-05-09,秦皇岛
5,2020-05-10,秦皇岛
5,2020-05-11,秦皇岛
5,2020-05-12,秦皇岛
4,2020-05-13,秦皇岛
5,2020-05-14,秦皇岛
5,2020-05-15,秦皇岛
5,2020-05-16,秦皇岛
5,2020-05-17,秦皇岛
4,2020-05-18,秦皇岛
3,2020-05-19,秦皇岛
2,2020-05-20,秦皇岛
2,2020-05-21,秦皇岛
3,2020-05-22,秦皇岛
2,2020-05-23,秦皇岛
3,2020-05-24,秦皇岛
2,2020-05-25,秦皇岛
1,2020-05-26,秦皇岛
0,2020-05-27,秦皇岛
2,2020-05-28,秦皇岛
2,2020-05-29,秦皇岛
1,2020-05-30,秦皇岛
2,2020-05-31,秦皇岛
2,2020-06-01,秦皇岛
2,2020-06-02,秦皇岛
1,2020-06-03,秦皇岛
1,2020-06-04,秦皇岛
3,2020-06-05,秦皇岛
5,2020-06-06,秦皇岛
7,2020-06-07,秦皇岛
7,2020-06-08,秦皇岛
6,2020-06-09,秦皇岛
7,2020-06-10,秦皇岛
8,2020-06-11,秦皇岛
7,2020-06-12,秦皇岛
7,2020-06-13,秦皇岛
7,2020-06-14,秦皇岛
6,2020-06-15,秦皇岛
8,2020-06-16,秦皇岛
8,2020-06-17,秦皇岛
7,2020-06-18,秦皇岛
6,2020-06-19,秦皇岛
6,2020-06-20,秦皇岛
8,2020-06-21,秦皇岛
7,2020-06-22,秦皇岛
9,2020-06-23,秦皇岛
9,2020-06-24,秦皇岛
8,2020-06-25,秦皇岛
8,2020-06-26,秦皇岛
7,2020-06-27,秦皇岛
9,2020-06-28,秦皇岛
8,2020-06-29,秦皇岛
8,2020-06-30,秦皇岛
8,2020-07-01,秦皇岛
9,2020-07-02,秦皇岛
8,2020-07-03,秦皇岛
9,2020-07-04,秦皇岛
9,2020-07-05,秦皇岛
10,2020-07-06,秦皇岛
10,2020-07-07,秦皇岛
10,2020-07-08,秦皇岛
3,2020-05-08,昆山
5,2020-05-09,昆山
7,2020-05-10,昆山
8,2020-05-11,昆山
9,2020-05-12,昆山
9,2020-05-13,昆山
11,2020-05-14,昆山
13,2020-05-15,昆山
14,2020-05-16,昆山
14,2020-05-17,昆山
16,2020-05-18,昆山
15,2020-05-19,昆山
15,2020-05-20,昆山
15,2020-05-21,昆山
17,2020-05-22,昆山
16,2020-05-23,昆山
15,2020-05-24,昆山
17,2020-05-25,昆山
16,2020-05-26,昆山
15,2020-05-27,昆山
17,2020-05-28,昆山
18,2020-05-29,昆山
17,2020-05-30,昆山
18,2020-05-31,昆山
17,2020-06-01,昆山
16,2020-06-02,昆山
18,2020-06-03,昆山
19,2020-06-04,昆山
19,2020-06-05,昆山
18,2020-06-06,昆山
20,2020-06-07,昆山
21,2020-06-08,昆山
21,2020-06-09,昆山
21,2020-06-10,昆山
23,2020-06-11,昆山
23,2020-06-12,昆山
22,2020-06-13,昆山
24,2020-06-14,昆山
23,2020-06-15,昆山
25,2020-06-16,昆山
25,2020-06-17,昆山
27,2020-06-18,昆山
27,2020-06-19,昆山
28,2020-06-20,昆山
27,2020-06-21,昆山
29,2020-06-22,昆山
30,2020-06-23,昆山
30,2020-06-24,昆山
31,2020-06-25,昆山
30,2020-06-26,昆山
32,2020-06-27,昆山
34,2020-06-28,昆山
34,2020-06-29,昆山
35,2020-06-30,昆山
37,2020-07-01,昆山
38,2020-07-02,昆山
40,2020-07-03,昆山
40,2020-07-04,昆山
42,2020-07-05,昆山
43,2020-07-06,昆山
43,2020-07-07,昆山
44,2020-07-08,昆山
2,2020-05-08,嘉兴
4,2020-05-09,嘉兴
5,2020-05-10,嘉兴
4,2020-05-11,嘉兴
4,2020-05-12,嘉兴
5,2020-05-13,嘉兴
7,2020-05-14,嘉兴
6,2020-05-15,嘉兴
6,2020-05-16,嘉兴
7,2020-05-17,嘉兴
7,2020-05-18,嘉兴
9,2020-05-19,嘉兴
9,2020-05-20,嘉兴
10,2020-05-21,嘉兴
10,2020-05-22,嘉兴
11,2020-05-23,嘉兴
11,2020-05-24,嘉兴
11,2020-05-25,嘉兴
12,2020-05-26,嘉兴
12,2020-05-27,嘉兴
12,2020-05-28,嘉兴
14,2020-05-29,嘉兴
16,2020-05-30,嘉兴
17,2020-05-31,嘉兴
17,2020-06-01,嘉兴
16,2020-06-02,嘉兴
17,2020-06-03,嘉兴
17,2020-06-04,嘉兴
17,2020-06-05,嘉兴
17,2020-06-06,嘉兴
19,2020-06-07,嘉兴
19,2020-06-08,嘉兴
21,2020-06-09,嘉兴
22,2020-06-10,嘉兴
24,2020-06-11,嘉兴
26,2020-06-12,嘉兴
25,2020-06-13,嘉兴
24,2020-06-14,嘉兴
24,2020-06-15,嘉兴
25,2020-06-16,嘉兴
26,2020-06-17,嘉兴
25,2020-06-18,嘉兴
25,2020-06-19,嘉兴
27,2020-06-20,嘉兴
28,2020-06-21,嘉兴
28,2020-06-22,嘉兴
29,2020-06-23,嘉兴
30,2020-06-24,嘉兴
32,2020-06-25,嘉兴
32,2020-06-26,嘉兴
31,2020-06-27,嘉兴
32,2020-06-28,嘉兴
34,2020-06-29,嘉兴
35,2020-06-30,嘉兴
36,2020-07-01,嘉兴
35,2020-07-02,嘉兴
34,2020-07-03,嘉兴
34,2020-07-04,嘉兴
36,2020-07-05,嘉兴
37,2020-07-06,嘉兴
36,2020-07-07,嘉兴
37,2020-07-08,嘉兴
2,2020-05-08,上饶
3,2020-05-09,上饶
2,2020-05-10,上饶
4,2020-05-11,上饶
4,2020-05-12,上饶
6,2020-05-13,上饶
8,2020-05-14,上饶
9,2020-05-15,上饶
11,2020-05-16,上饶
10,2020-05-17,上饶
12,2020-05-18,上饶
13,2020-05-19,上饶
12,2020-05-20,上饶
14,2020-05-21,上饶
13,2020-05-22,上饶
14,2020-05-23,上饶
13,2020-05-24,上饶
15,2020-05-25,上饶
16,2020-05-26,上饶
18,2020-05-27,上饶
20,2020-05-28,上饶
19,2020-05-29,上饶
20,2020-05-30,上饶
19,2020-05-31,上饶
20,2020-06-01,上饶
19,2020-06-02,上饶
19,2020-06-03,上饶
19,2020-06-04,上饶
20,2020-06-05,上饶
22,2020-06-06,上饶
21,2020-06-07,上饶
21,2020-06-08,上饶
23,2020-06-09,上饶
22,2020-06-10,上饶
21,2020-06-11,上饶
22,2020-06-12,上饶
21,2020-06-13,上饶
22,2020-06-14,上饶
23,2020-06-15,上饶
25,2020-06-16,上饶
27,2020-06-17,上饶
27,2020-06-18,上饶
28,2020-06-19,上饶
27,2020-06-20,上饶
29,2020-06-21,上饶
29,2020-06-22,上饶
31,2020-06-23,上饶
33,2020-06-24,上饶
35,2020-06-25,上饶
35,2020-06-26,上饶
37,2020-06-27,上饶
38,2020-06-28,上饶
40,2020-06-29,上饶
39,2020-06-30,上饶
38,2020-07-01,上饶
39,2020-07-02,上饶
38,2020-07-03,上饶
39,2020-07-04,上饶
40,2020-07-05,上饶
42,2020-07-06,上饶
41,2020-07-07,上饶
41,2020-07-08,上饶
2,2020-05-08,赣州
2,2020-05-09,赣州
2,2020-05-10,赣州
1,2020-05-11,赣州
2,2020-05-12,赣州
3,2020-05-13,赣州
4,2020-05-14,赣州
5,2020-05-15,赣州
5,2020-05-16,赣州
4,2020-05-17,赣州
6,2020-05-18,赣州
5,2020-05-19,赣州
7,2020-05-20,赣州
7,2020-05-21,赣州
8,2020-05-22,赣州
7,2020-05-23,赣州
6,2020-05-24,赣州
5,2020-05-25,赣州
5,2020-05-26,赣州
6,2020-05-27,赣州
6,2020-05-28,赣州
6,2020-05-29,赣州
7,2020-05-30,赣州
6,2020-05-31,赣州
6,2020-06-01,赣州
5,2020-06-02,赣州
6,2020-06-03,赣州
7,2020-06-04,赣州
8,2020-06-05,赣州
8,2020-06-06,赣州
9,2020-06-07,赣州
11,2020-06-08,赣州
10,2020-06-09,赣州
12,2020-06-10,赣州
12,2020-06-11,赣州
13,2020-06-12,赣州
12,2020-06-13,赣州
12,2020-06-14,赣州
14,2020-06-15,赣州
16,2020-06-16,赣州
18,2020-06-17,赣州
17,2020-06-18,赣州
18,2020-06-19,赣州
18,2020-06-20,赣州
20,2020-06-21,赣州
21,2020-06-22,赣州
22,2020-06-23,赣州
21,2020-06-24,赣州
21,2020-06-25,赣州
23,2020-06-26,赣州
23,2020-06-27,赣州
23,2020-06-28,赣州
22,2020-06-29,赣州
24,2020-06-30,赣州
25,2020-07-01,赣州
27,2020-07-02,赣州
27,2020-07-03,赣州
26,2020-07-04,赣州
27,2020-07-05,赣州
26,2020-07-06,赣州
28,2020-07-07,赣州
30,2020-07-08,赣州
2,2020-05-08,洛阳
1,2020-05-09,洛阳
3,2020-05-10,洛阳
2,2020-05-11,洛阳
3,2020-05-12,洛阳
4,2020-05-13,洛阳
3,2020-05-14,洛阳
2,2020-05-15,洛阳
2,2020-05-16,洛阳
2,2020-05-17,洛阳
3,2020-05-18,洛阳
2,2020-05-19,洛阳
4,2020-05-20,洛阳
4,2020-05-21,洛阳
5,2020-05-22,洛阳
5,2020-05-23,洛阳
4,2020-05-24,洛阳
5,2020-05-25,洛阳
4,2020-05-26,洛阳
5,2020-05-27,洛阳
7,2020-05-28,洛阳
6,2020-05-29,洛阳
6,2020-05-30,洛阳
7,2020-05-31,洛阳
6,2020-06-01,洛阳
7,2020-06-02,洛阳
6,2020-06-03,洛阳
6,2020-06-04,洛阳
8,2020-06-05,洛阳
10,2020-06-06,洛阳
11,2020-06-07,洛阳
11,2020-06-08,洛阳
11,2020-06-09,洛阳
12,2020-06-10,洛阳
13,2020-06-11,洛阳
13,2020-06-12,洛阳
12,2020-06-13,洛阳
13,2020-06-14,洛阳
13,2020-06-15,洛阳
13,2020-06-16,洛阳
12,2020-06-17,洛阳
14,2020-06-18,洛阳
16,2020-06-19,洛阳
17,2020-06-20,洛阳
17,2020-06-21,洛阳
17,2020-06-22,洛阳
18,2020-06-23,洛阳
17,2020-06-24,洛阳
19,2020-06-25,洛阳
20,2020-06-26,洛阳
19,2020-06-27,洛阳
19,2020-06-28,洛阳
21,2020-06-29,洛阳
20,2020-06-30,洛阳
19,2020-07-01,洛阳
21,2020-07-02,洛阳
21,2020-07-03,洛阳
20,2020-07-04,洛阳
19,2020-07-05,洛阳
19,2020-07-06,洛阳
18,2020-07-07,洛阳
17,2020-07-08,洛阳
2,2020-05-08,芜湖
3,2020-05-09,芜湖
5,2020-05-10,芜湖
4,2020-05-11,芜湖
4,2020-05-12,芜湖
5,2020-05-13,芜湖
7,2020-05-14,芜湖
7,2020-05-15,芜湖
7,2020-05-16,芜湖
7,2020-05-17,芜湖
9,2020-05-18,芜湖
11,2020-05-19,芜湖
12,2020-05-20,芜湖
11,2020-05-21,芜湖
12,2020-05-22,芜湖
13,2020-05-23,芜湖
15,2020-05-24,芜湖
16,2020-05-25,芜湖
18,2020-05-26,芜湖
20,2020-05-27,芜湖
20,2020-05-28,芜湖
20,2020-05-29,芜湖
22,2020-05-30,芜湖
21,2020-05-31,芜湖
21,2020-06-01,芜湖
23,2020-06-02,芜湖
23,2020-06-03,芜湖
23,2020-06-04,芜湖
25,2020-06-05,芜湖
27,2020-06-06,芜湖
29,2020-06-07,芜湖
28,2020-06-08,芜湖
29,2020-06-09,芜湖
28,2020-06-10,芜湖
29,2020-06-11,芜湖
29,2020-06-12,芜湖
30,2020-06-13,芜湖
31,2020-06-14,芜湖
32,2020-06-15,芜湖
31,2020-06-16,芜湖
33,2020-06-17,芜湖
33,2020-06-18,芜湖
35,2020-06-19,芜湖
35,2020-06-20,芜湖
36,2020-06-21,芜湖
36,2020-06-22,芜湖
36,2020-06-23,芜湖
37,2020-06-24,芜湖
39,2020-06-25,芜湖
39,2020-06-26,芜湖
39,2020-06-27,芜湖
41,2020-06-28,芜湖
42,2020-06-29,芜湖
43,2020-06-30,芜湖
45,2020-07-01,芜湖
47,2020-07-02,芜湖
49,2020-07-03,芜湖
49,2020-07-04,芜湖
50,2020-07-05,芜湖
50,2020-07-06,芜湖
49,2020-07-07,芜湖
48,2020-07-08,芜湖
2,2020-05-08,拉萨
3,2020-05-09,拉萨
5,2020-05-10,拉萨
4,2020-05-11,拉萨
3,2020-05-12,拉萨
4,2020-05-13,拉萨
5,2020-05-14,拉萨
5,2020-05-15,拉萨
4,2020-05-16,拉萨
4,2020-05-17,拉萨
6,2020-05-18,拉萨
5,2020-05-19,拉萨
6,2020-05-20,拉萨
8,2020-05-21,拉萨
9,2020-05-22,拉萨
9,2020-05-23,拉萨
10,2020-05-24,拉萨
11,2020-05-25,拉萨
13,2020-05-26,拉萨
12,2020-05-27,拉萨
11,2020-05-28,拉萨
12,2020-05-29,拉萨
12,2020-05-30,拉萨
14,2020-05-31,拉萨
16,2020-06-01,拉萨
16,2020-06-02,拉萨
16,2020-06-03,拉萨
15,2020-06-04,拉萨
16,2020-06-05,拉萨
17,2020-06-06,拉萨
18,2020-06-07,拉萨
18,2020-06-08,拉萨
18,2020-06-09,拉萨
18,2020-06-10,拉萨
20,2020-06-11,拉萨
19,2020-06-12,拉萨
18,2020-06-13,拉萨
17,2020-06-14,拉萨
18,2020-06-15,拉萨
19,2020-06-16,拉萨
18,2020-06-17,拉萨
17,2020-06-18,拉萨
18,2020-06-19,拉萨
18,2020-06-20,拉萨
17,2020-06-21,拉萨
17,2020-06-22,拉萨
17,2020-06-23,拉萨
19,2020-06-24,拉萨
19,2020-06-25,拉萨
18,2020-06-26,拉萨
20,2020-06-27,拉萨
21,2020-06-28,拉萨
20,2020-06-29,拉萨
21,2020-06-30,拉萨
23,2020-07-01,拉萨
23,2020-07-02,拉萨
24,2020-07-03,拉萨
24,2020-07-04,拉萨
26,2020-07-05,拉萨
26,2020-07-06,拉萨
28,2020-07-07,拉萨
28,2020-07-08,拉萨
2,2020-05-08,烟台
3,2020-05-09,烟台
3,2020-05-10,烟台
4,2020-05-11,烟台
6,2020-05-12,烟台
5,2020-05-13,烟台
5,2020-05-14,烟台
6,2020-05-15,烟台
7,2020-05-16,烟台
9,2020-05-17,烟台
11,2020-05-18,烟台
13,2020-05-19,烟台
14,2020-05-20,烟台
14,2020-05-21,烟台
14,2020-05-22,烟台
13,2020-05-23,烟台
15,2020-05-24,烟台
14,2020-05-25,烟台
14,2020-05-26,烟台
13,2020-05-27,烟台
14,2020-05-28,烟台
16,2020-05-29,烟台
18,2020-05-30,烟台
19,2020-05-31,烟台
20,2020-06-01,烟台
19,2020-06-02,烟台
18,2020-06-03,烟台
20,2020-06-04,烟台
19,2020-06-05,烟台
21,2020-06-06,烟台
23,2020-06-07,烟台
24,2020-06-08,烟台
24,2020-06-09,烟台
23,2020-06-10,烟台
22,2020-06-11,烟台
24,2020-06-12,烟台
24,2020-06-13,烟台
25,2020-06-14,烟台
27,2020-06-15,烟台
27,2020-06-16,烟台
27,2020-06-17,烟台
27,2020-06-18,烟台
29,2020-06-19,烟台
28,2020-06-20,烟台
27,2020-06-21,烟台
29,2020-06-22,烟台
28,2020-06-23,烟台
30,2020-06-24,烟台
32,2020-06-25,烟台
31,2020-06-26,烟台
33,2020-06-27,烟台
32,2020-06-28,烟台
34,2020-06-29,烟台
35,2020-06-30,烟台
37,2020-07-01,烟台
39,2020-07-02,烟台
40,2020-07-03,烟台
42,2020-07-04,烟台
44,2020-07-05,烟台
46,2020-07-06,烟台
47,2020-07-07,烟台
46,2020-07-08,烟台
2,2020-05-08,衡阳
1,2020-05-09,衡阳
1,2020-05-10,衡阳
0,2020-05-11,衡阳
1,2020-05-12,衡阳
2,2020-05-13,衡阳
4,2020-05-14,衡阳
5,2020-05-15,衡阳
4,2020-05-16,衡阳
3,2020-05-17,衡阳
5,2020-05-18,衡阳
5,2020-05-19,衡阳
7,2020-05-20,衡阳
6,2020-05-21,衡阳
5,2020-05-22,衡阳
4,2020-05-23,衡阳
6,2020-05-24,衡阳
8,2020-05-25,衡阳
10,2020-05-26,衡阳
9,2020-05-27,衡阳
10,2020-05-28,衡阳
11,2020-05-29,衡阳
13,2020-05-30,衡阳
13,2020-05-31,衡阳
15,2020-06-01,衡阳
16,2020-06-02,衡阳
17,2020-06-03,衡阳
17,2020-06-04,衡阳
18,2020-06-05,衡阳
20,2020-06-06,衡阳
22,2020-06-07,衡阳
21,2020-06-08,衡阳
20,2020-06-09,衡阳
20,2020-06-10,衡阳
19,2020-06-11,衡阳
18,2020-06-12,衡阳
20,2020-06-13,衡阳
19,2020-06-14,衡阳
18,2020-06-15,衡阳
17,2020-06-16,衡阳
19,2020-06-17,衡阳
20,2020-06-18,衡阳
19,2020-06-19,衡阳
18,2020-06-20,衡阳
19,2020-06-21,衡阳
20,2020-06-22,衡阳
21,2020-06-23,衡阳
22,2020-06-24,衡阳
22,2020-06-25,衡阳
21,2020-06-26,衡阳
23,2020-06-27,衡阳
22,2020-06-28,衡阳
21,2020-06-29,衡阳
21,2020-06-30,衡阳
21,2020-07-01,衡阳
22,2020-07-02,衡阳
24,2020-07-03,衡阳
25,2020-07-04,衡阳
24,2020-07-05,衡阳
23,2020-07-06,衡阳
22,2020-07-07,衡阳
21,2020-07-08,衡阳
2,2020-05-08,廊坊
4,2020-05-09,廊坊
4,2020-05-10,廊坊
5,2020-05-11,廊坊
5,2020-05-12,廊坊
5,2020-05-13,廊坊
6,2020-05-14,廊坊
7,2020-05-15,廊坊
6,2020-05-16,廊坊
6,2020-05-17,廊坊
6,2020-05-18,廊坊
8,2020-05-19,廊坊
8,2020-05-20,廊坊
7,2020-05-21,廊坊
6,2020-05-22,廊坊
8,2020-05-23,廊坊
8,2020-05-24,廊坊
10,2020-05-25,廊坊
12,2020-05-26,廊坊
12,2020-05-27,廊坊
14,2020-05-28,廊坊
14,2020-05-29,廊坊
15,2020-05-30,廊坊
15,2020-05-31,廊坊
17,2020-06-01,廊坊
16,2020-06-02,廊坊
18,2020-06-03,廊坊
18,2020-06-04,廊坊
19,2020-06-05,廊坊
19,2020-06-06,廊坊
18,2020-06-07,廊坊
18,2020-06-08,廊坊
20,2020-06-09,廊坊
20,2020-06-10,廊坊
20,2020-06-11,廊坊
22,2020-06-12,廊坊
24,2020-06-13,廊坊
25,2020-06-14,廊坊
27,2020-06-15,廊坊
28,2020-06-16,廊坊
30,2020-06-17,廊坊
30,2020-06-18,廊坊
30,2020-06-19,廊坊
30,2020-06-20,廊坊
32,2020-06-21,廊坊
34,2020-06-22,廊坊
33,2020-06-23,廊坊
33,2020-06-24,廊坊
32,2020-06-25,廊坊
34,2020-06-26,廊坊
34,2020-06-27,廊坊
33,2020-06-28,廊坊
33,2020-06-29,廊坊
32,2020-06-30,廊坊
33,2020-07-01,廊坊
32,2020-07-02,廊坊
34,2020-07-03,廊坊
35,2020-07-04,廊坊
35,2020-07-05,廊坊
37,2020-07-06,廊坊
39,2020-07-07,廊坊
41,2020-07-08,廊坊
2,2020-05-08,沧州
2,2020-05-09,沧州
3,2020-05-10,沧州
4,2020-05-11,沧州
5,2020-05-12,沧州
7,2020-05-13,沧州
8,2020-05-14,沧州
7,2020-05-15,沧州
8,2020-05-16,沧州
9,2020-05-17,沧州
8,2020-05-18,沧州
9,2020-05-19,沧州
9,2020-05-20,沧州
10,2020-05-21,沧州
12,2020-05-22,沧州
14,2020-05-23,沧州
15,2020-05-24,沧州
16,2020-05-25,沧州
15,2020-05-26,沧州
14,2020-05-27,沧州
14,2020-05-28,沧州
13,2020-05-29,沧州
13,2020-05-30,沧州
13,2020-05-31,沧州
14,2020-06-01,沧州
13,2020-06-02,沧州
13,2020-06-03,沧州
15,2020-06-04,沧州
16,2020-06-05,沧州
16,2020-06-06,沧州
17,2020-06-07,沧州
17,2020-06-08,沧州
18,2020-06-09,沧州
17,2020-06-10,沧州
19,2020-06-11,沧州
21,2020-06-12,沧州
20,2020-06-13,沧州
20,2020-06-14,沧州
19,2020-06-15,沧州
18,2020-06-16,沧州
18,2020-06-17,沧州
20,2020-06-18,沧州
22,2020-06-19,沧州
23,2020-06-20,沧州
24,2020-06-21,沧州
23,2020-06-22,沧州
23,2020-06-23,沧州
23,2020-06-24,沧州
24,2020-06-25,沧州
25,2020-06-26,沧州
27,2020-06-27,沧州
28,2020-06-28,沧州
29,2020-06-29,沧州
29,2020-06-30,沧州
30,2020-07-01,沧州
30,2020-07-02,沧州
32,2020-07-03,沧州
33,2020-07-04,沧州
34,2020-07-05,沧州
36,2020-07-06,沧州
36,2020-07-07,沧州
35,2020-07-08,沧州
